,thuong_hieu,dong_xe,nam_dang_ky,so_km_da_di,tinh_trang,loai_xe,dung_tich_xe,xuat_xu,gia_actual,gia_pred,residual,residual_z,outside_p10p90,p10,p90,iso_score_raw,iso_flag,lof_flag,lof_score_raw,dbscan_flag,resid_flag_cheap,resid_flag_expensive,resid_score_raw,resid_score,iso_score,lof_score,p10p90_score,anomaly_score,anomaly_flag
5763,Honda,Winner X,2019.0,25000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,20.0,19.362709,0.6372909545898438,-0.0881700412880582,0,4.700000000000001,65.99999999999997,-0.021590699374149036,0,1,1.7892302804738929,1,0,0,0.0881700412880582,0.37302658110791387,45.16162915832565,39.05855108568931,0,27.17941932345529,0
4584,Honda,Cub,1982.0,39000.0,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản,12.0,9.002686,2.997314453125,-0.020654660916967382,0,4.700000000000001,65.99999999999997,-0.003261873528664083,0,0,1.0290038507276935,0,0,0,0.020654660916967382,0.08735207707312395,62.69931756170024,4.708722127835397,0,25.699928952624266,0
7036,Suzuki,Raider,2014.0,120000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản,10.000000000000002,10.418445,-0.41844463348388494,-0.11837244810491272,0,4.700000000000001,65.99999999999997,-0.019358621351597716,0,0,1.1531736649129594,1,0,0,0.11837244810491272,0.5008205376943792,47.29736273894498,10.319171478322094,0,20.818154624873397,0
3746,Piaggio,Sprint,2015.0,18000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,34.5,27.373278,7.12672233581543,0.09747913905590269,0,4.700000000000001,65.99999999999997,-0.031212577736007996,0,0,1.000038112389839,1,0,0,0.09747913905590269,0.4124157080479296,35.955065356148275,3.399943429000336,0,14.163468494077753,0
1267,Honda,Air Blade,2010.0,34824.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,9.000000000000002,11.221923,-2.221922874450682,-0.16996622227938002,0,4.700000000000001,65.99999999999997,-0.05197708843528126,0,0,1.0021177852788985,0,0,0,0.16996622227938002,0.7191267335206112,16.086824937349252,3.493910706685393,0,5.904567611680077,0
1657,Honda,Click,2016.0,32000.0,Đã sử dụng,Tay ga,100 - 175 cc,Thái Lan,67.00000000000001,30.713306,36.28669357299806,0.9316854725565799,1,4.700000000000001,65.99999999999997,-0.04075501222824712,0,0,1.0954561910095015,0,0,0,0.9316854725565799,3.9421518848365937,26.824516343063042,7.7112835137783495,100,39.04690613518843,0
3896,Piaggio,Vespa,2010.0,66666.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,5.999999999999999,10.755698,-4.755698204040528,-0.2424522823793431,0,4.700000000000001,65.99999999999997,-0.02210296867927125,0,0,1.0386566079056658,0,0,0,0.2424522823793431,1.0258334299011527,44.67147122199174,5.144869234883149,0,18.689582898471627,0
909,Piaggio,Zip,2021.0,3300.0,Đã sử dụng,Tay ga,50 - 100 cc,Việt Nam,18.900000000000002,20.334024,-1.434024429321287,-0.14742608094192303,0,4.700000000000001,65.99999999999997,-0.02399548750864322,0,0,1.457953352965335,1,0,0,0.14742608094192303,0.6237537435135928,42.86064024968366,24.090239866357855,0,22.52171983783706,0
6755,Yamaha,Mio,2007.0,741471.0,Đã sử dụng,Tay ga,100 - 175 cc,Thái Lan,12.999999999999996,5.212997,7.787003040313717,0.11636840136348713,0,4.700000000000001,65.99999999999997,0.010885040295900428,1,0,1.0368732459599508,1,0,0,0.11636840136348713,0.4923409134106592,76.23560017009885,5.064290376521558,0,31.80025975125104,0
3330,Honda,Dylan,2004.0,50000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,12.5,11.928891,0.5711088180541992,-0.0900633750301794,0,4.700000000000001,65.99999999999997,-0.053149757281514,0,0,1.046010691445814,1,0,0,0.0900633750301794,0.3810377509299594,14.964772657571565,5.477153804139961,0,5.7318127796935965,0
6772,Suzuki,Satria,2019.0,45000.0,Đã sử dụng,Tay côn/Moto,Đang cập nhật,Đang cập nhật,23.000000000000004,22.71009,0.2899093627929723,-0.09810790856719259,0,4.700000000000001,65.99999999999997,0.020118830413831612,1,0,1.2205496145220607,1,0,0,0.09810790856719259,0.4150761895160434,85.0708269999903,13.363464934047196,0,37.640648503255,0
6975,Honda,Dream,2002.0,10000.0,Đã sử dụng,Xe số,50 - 100 cc,Trung Quốc,5.200000000000001,4.26351,0.9364897727966319,-0.07961058328674998,0,4.700000000000001,65.99999999999997,-0.0021085935062870043,0,0,1.0217721030495963,1,0,0,0.07961058328674998,0.3368093679945393,63.80281790835603,4.381965143219738,0,26.235405132721876,0
5552,Honda,SH,2024.0,29879.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,94.99999999999999,74.340164,20.659835815429673,0.48463346389563955,1,4.700000000000001,65.99999999999997,-0.06139338282722373,0,0,1.154477151323492,0,0,0,0.48463346389563955,2.050562736556315,7.0769713683051325,10.378067793286608,100,30.1858236055977,0
5122,Yamaha,FZ,2014.0,53000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,20.0,18.174053,1.8259468078613281,-0.05416506120469897,0,4.700000000000001,65.99999999999997,-0.0268842477550581,0,0,1.3753496432333427,1,0,0,0.05416506120469897,0.2291429835241829,40.09656919020772,20.357900145512556,0,20.154328707569647,0
4356,Honda,Air Blade,2023.0,37.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,37.99999999999999,32.9077,5.092300415039055,0.039278544908532165,0,4.700000000000001,65.99999999999997,-0.05465517766040401,0,0,1.0381911760738987,0,0,0,0.039278544908532165,0.1661544002363634,13.524331587116047,5.123839311182548,0,4.899522646003349,0
2126,SYM,Dòng khác,2011.0,198999.0,Đã sử dụng,Xe số,Trên 175 cc,Nước khác,2.2,11.564498,-9.364497947692872,-0.3743004897976213,1,4.700000000000001,65.99999999999997,0.019640133273036875,1,0,1.2623068797991162,1,0,0,0.3743004897976213,1.5837162568224785,84.61279213373004,15.250211913487842,100,64.19109127802417,1
1558,Honda,SH Mode,2014.0,54000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,32.0,22.842596,9.157403945922852,0.1555727306680539,0,4.700000000000001,65.99999999999997,-0.04688195387927896,0,0,1.2837943679060708,0,0,0,0.1555727306680539,0.6582242613017754,20.962035328332725,16.221095734843836,0,11.199417092999076,0
3979,Honda,Winner X,2023.0,28000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,18.999999999999996,24.390062,-5.390062332153324,-0.2606001251571352,0,4.700000000000001,65.99999999999997,-0.0235129766052542,0,0,1.0048870667709071,0,0,0,0.2606001251571352,1.1026215033201539,43.32232426295351,3.6190370399258773,0,17.77042063724692,0
7084,Honda,Air Blade,2008.0,80000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,8.500000000000002,9.997006,-1.497006416320799,-0.14922786503917396,0,4.700000000000001,65.99999999999997,-0.04973051376452231,0,0,1.0249890578665175,0,0,0,0.14922786503917396,0.6313775438318433,18.236429439177712,4.527319005441128,0,7.032373820617553,0
2640,Honda,CG125Fi,2014.0,0.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,50.0,12.919637,37.080363273620605,0.9543907175508778,0,4.700000000000001,65.99999999999997,-0.06625573242375787,0,0,1.6334819030256704,1,0,0,0.9543907175508778,4.038223469815945,2.4244981083610906,32.02126598683293,0,9.356341438556706,0
7033,Honda,Vario,2018.0,19000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,56.00000000000001,38.61532,17.384681701660163,0.39093809353075104,0,4.700000000000001,65.99999999999997,-0.04679352397356229,0,0,0.9976224396806039,0,0,0,0.39093809353075104,1.65411413014653,21.04664828418013,3.2907944424173765,0,8.523787390619393,0
4508,Honda,Air Blade,2018.0,48000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,39.0,20.402935,18.597064971923828,0.4256218658314102,0,4.700000000000001,65.99999999999997,-0.059597335687629316,0,0,0.9517886205464654,0,0,0,0.4256218658314102,1.8008698678108472,8.79549471276357,1.219853751407099,0,2.8616373996319426,0
3623,Yamaha,Sirius,2009.0,45000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,5.999999999999999,6.905996,-0.9059958457946786,-0.1323202776794831,0,4.700000000000001,65.99999999999997,-0.03483166671405019,0,0,0.9814340643679451,0,0,0,0.1323202776794831,0.5598373020846052,32.49218915578183,2.5593440464070487,0,12.560965837958415,0
1616,Honda,Winner X,2019.0,58000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,19.800000000000004,18.023289,1.7767112731933636,-0.05557358779477102,0,4.700000000000001,65.99999999999997,-0.026884270009647937,0,0,1.036457062818412,0,0,0,0.05557358779477102,0.2351028127190569,40.09654789620528,5.045485689960249,0,16.243087540564378,0
257,Hãng khác,Dòng khác,2017.0,40000.0,Đã sử dụng,Xe số,Dưới 50 cc,Trung Quốc,8.500000000000002,2.2410517,6.258948326110842,0.0726539233842295,0,4.700000000000001,65.99999999999997,0.0042067844134849874,1,0,1.0147533971313263,1,0,0,0.0726539233842295,0.30737399554358,69.84560161093546,4.064834169651061,0,28.711607993583627,0
6642,Yamaha,Sirius,2012.0,65000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,7.800000000000001,6.9270864,0.8729136466979988,-0.08142936447207881,0,4.700000000000001,65.99999999999997,-0.03436758021623754,0,0,0.9751055672236986,0,0,0,0.08142936447207881,0.34450508725451845,32.93624402647921,2.2733992463325383,0,12.548618642439832,0
3297,Honda,CG125Fi,2021.0,25000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Trung Quốc,30.0,32.44133,-2.4413299560546875,-0.17624300409100177,0,4.700000000000001,65.99999999999997,-0.041304354033369295,0,1,2.97307461755963,1,0,0,0.17624300409100177,0.7456853712875017,26.298886087944805,92.54899669568333,0,33.03970091009849,0
223,Honda,Click,2006.0,38000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,9.000000000000002,8.70515,0.2948503494262713,-0.0979665571814277,0,4.700000000000001,65.99999999999997,-0.05417434093211909,0,0,1.0309057534752013,1,0,0,0.0979665571814277,0.41447809635858696,13.98441368864555,4.794657096043719,0,5.159540951827375,0
3953,Honda,SH,2006.0,48000.0,Đã sử dụng,Tay ga,100 - 175 cc,Mỹ,58.999999999999986,38.471817,20.528182983398423,0.480867149264858,0,4.700000000000001,65.99999999999997,-0.04248483993110985,0,1,1.8615025681744828,1,0,0,0.480867149264858,2.0346265149387555,25.16935416846008,42.32407912282538,0,20.486760166564352,0
5677,Piaggio,Vespa,2019.0,28000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,45.99999999999999,47.154617,-1.1546173095703196,-0.13943282240865573,0,4.700000000000001,65.99999999999997,-0.03293182707757497,0,0,0.9961115084075389,0,0,0,0.13943282240865573,0.589932262325719,34.31002494306934,3.222525004831285,0,13.5230511686641,0
3599,Piaggio,Vespa,2014.0,48000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,30.0,13.938835,16.06116485595703,0.3530750199975185,0,4.700000000000001,65.99999999999997,-0.022616212146772174,0,0,1.0566768210675161,0,0,0,0.3530750199975185,1.493905971747848,44.18038117159901,5.959088809043805,0,18.96771789999337,0
2548,Honda,Cub,1991.0,8686.0,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản,15.899999999999995,13.204177,2.695823097228999,-0.029279703669528437,0,4.700000000000001,65.99999999999997,-0.013881491686457359,0,0,0.9909122276210208,0,0,0,0.029279703669528437,0.12384679571462287,52.538079968836335,2.9876023571401533,0,20.951955888886715,0
5564,Honda,Future,2019.0,14000.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,37.99999999999999,23.897223,14.102777481079094,0.297049616601792,0,4.700000000000001,65.99999999999997,-0.030086403664489503,0,0,1.0424247040121164,1,0,0,0.297049616601792,1.2568484414421113,37.03262974138228,5.315125689656162,0,15.61599783089237,0
2123,Yamaha,Sirius,2008.0,30000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,6.2,7.0683155,-0.8683155059814451,-0.1312423212622773,0,4.700000000000001,65.99999999999997,-0.033824832243347425,0,0,0.9814340643679451,0,0,0,0.1312423212622773,0.5552761981825937,33.45556506266303,2.5593440464070487,0,12.968741045948494,0
5995,Yamaha,Sirius,2018.0,19825.0,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,4.5,7.936507,-3.436507225036621,-0.20471296292559923,1,4.700000000000001,65.99999999999997,-0.008599246140346684,0,0,1.1084856845842705,1,0,0,0.20471296292559923,0.8661489060444949,57.5923249727858,8.300004003080714,100,50.47266810725779,1
5348,Piaggio,LX,2011.0,100000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,6.499999999999999,7.667428,-1.1674280166625985,-0.13979931018417777,0,4.700000000000001,65.99999999999997,-0.03866238460921778,0,0,1.1549097663255798,1,0,0,0.13979931018417777,0.5914829640018648,28.826818696537185,10.39761493180333,0,13.021963548771712,0
3055,Honda,Vision,2023.0,19060.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,28.000000000000004,25.342459,2.6575412750244176,-0.03037486725118134,0,4.700000000000001,65.99999999999997,-0.053222286587101764,0,0,0.9922904751373476,0,0,0,0.03037486725118134,0.12848070744415852,14.895373975286377,3.0498766541061464,0,4.931020774744343,0
3861,Piaggio,Sprint,2019.0,6500.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,51.00000000000001,48.4946,2.505401611328132,-0.034727267670228074,0,4.700000000000001,65.99999999999997,-0.03527948033570766,0,0,1.117441222261561,0,0,0,0.034727267670228074,0.1468968049946417,32.06370476591296,8.70464816619307,0,13.703166090238621,0
2135,Suzuki,Satria,2024.0,600.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,39.89999999999999,36.623856,3.276144409179679,-0.012677913840690017,0,4.700000000000001,65.99999999999997,-0.01252990204462101,0,1,2.597965237090338,1,0,0,0.012677913840690017,0.05360046000007212,53.83133018505756,75.60017387731808,0,40.02531063159428,0
4866,Honda,Wave,2019.0,74000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,13.5,11.298225,2.2017745971679688,-0.04341340717887528,0,4.700000000000001,65.99999999999997,-0.046128922543286266,0,0,0.9784701561848432,0,0,0,0.04341340717887528,0.1836500393313365,21.682563148278703,2.425423762722197,0,7.69631612031419,0
1359,Honda,Future,2002.0,500000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,13.299999999999999,17.29741,-3.9974090576171886,-0.22075920170289284,0,4.700000000000001,65.99999999999997,-0.023385894012181108,0,0,1.2001032947500057,1,0,0,0.22075920170289284,0.9340445659538623,43.443921518424055,12.439624931244152,0,19.97675058002894,0
1429,Honda,Wave,2013.0,1000.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,6.999999999999998,8.955591,-1.9555912017822283,-0.162347025183995,0,4.700000000000001,65.99999999999997,-0.043635118956323715,0,0,1.233036106474727,0,0,0,0.162347025183995,0.686888000073448,24.06872528523527,13.92765061093941,0,11.953937558255593,0
379,Honda,Winner X,2022.0,1369.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,29.000000000000004,31.288254,-2.288253784179684,-0.17186381211418197,0,4.700000000000001,65.99999999999997,-0.02575021741904765,0,0,1.0135751907757533,0,0,0,0.17186381211418197,0.727155911938017,41.181650735560744,4.011598468802697,0,16.7346575561189,0
760,Yamaha,Exciter,2011.0,60000.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,26.0,22.19418,3.8058204650878906,0.0024750201916612555,0,4.700000000000001,65.99999999999997,-0.03529750384391428,0,0,1.0224375498916207,1,0,0,0.0024750201916612555,0.010429458564760094,32.04645921655109,4.4120324814622585,0,12.51695470687943,0
294,Piaggio,Vespa,2022.0,268888.0,Đã sử dụng,Tay ga,Trên 175 cc,Việt Nam,104.99999999999997,35.17459,69.82540893554685,1.8911585991020177,1,4.700000000000001,65.99999999999997,-0.0014168114902239903,0,1,1.8258377382283537,1,0,0,1.8911585991020177,8.00192327402278,64.4647401472953,40.71261080164445,100,65.94444738454077,1
7169,Yamaha,Jupiter,2015.0,80000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,9.000000000000002,9.440572,-0.44057178497314275,-0.11900546004324862,0,4.700000000000001,65.99999999999997,-0.03741887254285631,0,0,1.0074100095630192,1,0,0,0.11900546004324862,0.503498969935126,30.016656350598165,3.7330328837804934,0,11.772595406838748,0
5730,Hãng khác,Dòng khác,2010.0,32.0,Đã sử dụng,Xe số,Dưới 50 cc,Việt Nam,6.499999999999999,9.526066,-3.0260658264160165,-0.19297108528535006,0,4.700000000000001,65.99999999999997,-0.008595450917102065,0,0,1.0088864551144276,1,0,0,0.19297108528535006,0.8164660774374645,57.59595638067011,3.7997441294989516,0,23.727935294048457,0
190,Honda,Dòng khác,2007.0,10000.0,Đã sử dụng,Tay ga,Dưới 50 cc,Nhật Bản,12.0,10.480572,1.5194282531738281,-0.06293392169416806,0,4.700000000000001,65.99999999999997,-0.030871561810685566,0,0,1.241898602047137,0,0,0,0.06293392169416806,0.2662462310732699,36.28136181885195,14.328090789207941,0,17.00920890167894,0
5746,Hãng khác,Dòng khác,2007.0,100000.0,Đã sử dụng,Xe số,100 - 175 cc,Trung Quốc,2.2,3.0006151,-0.8006151199340819,-0.12930555354869544,1,4.700000000000001,65.99999999999997,-0.015504876631744935,0,0,0.9899506170859939,0,0,0,0.12930555354869544,0.5470812483360991,50.98476610306047,2.944153252886735,100,46.0975565219574,0
1207,KTM,Duke 200,2019.0,250000.0,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Nước khác,42.0,32.189823,9.810176849365234,0.17424721034980667,0,4.700000000000001,65.99999999999997,-0.0014441818233359993,0,0,1.4049340540724802,1,0,0,0.17424721034980667,0.7372406675172216,64.43855121530034,21.69463274567027,0,31.17134053019428,0
3988,Honda,Air Blade,2014.0,17300.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,1.65,14.345435,-12.69543514251709,-0.46959169848277127,1,4.700000000000001,65.99999999999997,-0.05173631539389656,0,0,0.9988952965119926,0,0,0,0.46959169848277127,1.986917255326548,16.3172053562225,3.3483068002298157,100,32.287899862243954,0
2916,Suzuki,Xbike,2013.0,790004.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,8.500000000000002,7.8336906,0.6663093566894549,-0.08733988495413503,0,4.700000000000001,65.99999999999997,-0.017679991772307335,0,0,1.016153063840156,1,0,0,0.08733988495413503,0.3695139814948872,48.90353668344424,4.128076264591578,0,19.841396458805818,0
4538,Honda,PCX,2018.0,35000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,29.800000000000008,34.893387,-5.093386840820305,-0.25211285430726377,0,4.700000000000001,65.99999999999997,-0.04805456181104689,0,0,1.0048736524549837,1,0,0,0.25211285430726377,1.0667097321456536,19.84004133373446,3.6184309317460954,0,7.7430024020215535,0
505,Honda,Winner,2017.0,4667.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,13.799999999999997,17.850948,-4.050948333740237,-0.2222908494150805,0,4.700000000000001,65.99999999999997,-0.03932282317559421,0,0,0.983497260682527,0,0,0,0.2222908494150805,0.9405253514893993,28.19488701229706,2.6525668517967813,0,10.980808127838332,0
5482,Kawasaki,Z800,2015.0,25000.0,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Việt Nam,93.50000000000001,63.071327,30.428672790527358,0.7640996406376385,1,4.700000000000001,65.99999999999997,-0.008117060548886446,0,0,1.5430654669295896,1,0,0,0.7640996406376385,3.2330542073361244,58.053697715749024,27.935918525398357,100,57.10135688109946,1
3170,Honda,Vision,2020.0,100.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,26.099000000000004,22.419907,3.6790933837890663,-0.0011503789208979719,0,4.700000000000001,65.99999999999997,-0.0521217021217103,0,0,1.02964758657268,0,0,0,0.0011503789208979719,0.004824569190377666,15.948453292987724,4.737808483300185,0,5.737511884854845,0
6851,Yamaha,Nvx,2017.0,40000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,22.500000000000004,18.52654,3.9734592437744176,0.007270818163584449,0,4.700000000000001,65.99999999999997,-0.04122212162925942,0,0,0.9869298311429677,1,0,0,0.007270818163584449,0.03072168234473366,26.377569048440854,2.807663022606425,0,9.703361490361978,0
